0,6.0,4.5
1,6.0,-4.5
2,0.0,-4.5
3,0.0,4.5
4,0.0,-1.5
5,0.0,1.5
6,3.0,-4.5
7,3.0,4.5
8,3.75,-2.25
9,3.75,2.25
